"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q2",22.85886,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q3",24.76555,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q4",25.34001,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q1",25.34218,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q2",24.33988,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q3",22.73375,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q4",23.23987,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q1",22.7365,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q2",24.009,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q3",23.08295,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q4",22.21058,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q1",21.00791,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q2",18.75127,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q3",18.18328,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q4",17.81397,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q1",17.42757,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q2",17.28034,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q3",15.60718,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q4",14.49325,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q1",14.33599,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q2",15.0778,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q3",15.19228,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q4",14.5561,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q1",13.85059,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q2",13.49714,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q3",13.59499,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q4",13.06913,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2018-Q1",12.58657,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2018-Q2",11.8868,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2018-Q3",12.04026,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2018-Q4",12.40407,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2019-Q1",12.36109,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","1999-Q2",13.39102,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","1999-Q3",13.28856,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","1999-Q4",12.54348,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2000-Q1",12.7586,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2000-Q2",12.98683,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2000-Q3",12.36636,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2000-Q4",12.58511,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2001-Q1",12.1475,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2001-Q2",11.30488,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2001-Q3",11.68022,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2001-Q4",12.12608,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2002-Q1",11.92535,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2002-Q2",11.86732,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2002-Q3",12.00164,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2002-Q4",12.20519,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2003-Q1",12.33672,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2003-Q2",12.25683,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2003-Q3",12.53226,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2003-Q4",11.85335,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2004-Q1",11.66905,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2004-Q2",11.51943,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2004-Q3",12.24681,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2004-Q4",12.47984,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q1",12.37996,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q2",12.34896,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q3",12.41366,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q4",13.83694,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q1",13.43566,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q2",14.23847,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q3",14.29336,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q4",13.74757,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q1",14.47636,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q2",14.69989,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q3",14.39397,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q4",13.5541,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q1",13.80456,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q2",14.45656,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q3",15.45918,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q4",16.36725,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q1",17.99742,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q2",19.37325,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q3",19.76377,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q4",19.38251,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q1",20.18975,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q2",19.73868,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q3",19.09095,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q4",20.50585,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q1",20.23096,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q2",20.78694,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q3",21.94678,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q4",22.19312,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q1",22.08244,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q2",21.41338,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q3",20.5403,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q4",20.80176,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q1",20.65215,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q2",21.4423,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q3",20.82252,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q4",19.79531,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q1",18.79255,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q2",16.64509,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q3",16.20575,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q4",16.17526,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q1",15.54533,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q2",15.45728,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q3",14.20451,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q4",13.32086,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q1",13.32818,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q2",13.4185,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q3",12.98738,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q4",12.28281,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q1",12.28671,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q2",12.1425,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q3",12.05961,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q4",11.95125,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2018-Q1",11.79842,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2018-Q2",11.12391,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2018-Q3",11.06821,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2018-Q4",11.18421,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2019-Q1",10.49783,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","1999-Q2",11.57547,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","1999-Q3",11.76363,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","1999-Q4",11.15032,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2000-Q1",11.99248,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2000-Q2",11.60248,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2000-Q3",11.15899,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2000-Q4",11.43259,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2001-Q1",10.4712,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2001-Q2",9.935204,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2001-Q3",9.78204,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2001-Q4",10.64637,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2002-Q1",10.21098,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2002-Q2",9.907752,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2002-Q3",10.18234,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2002-Q4",10.33821,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2003-Q1",10.28835,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2003-Q2",10.48096,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2003-Q3",11.0578,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2003-Q4",10.05898,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2004-Q1",10.229,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2004-Q2",10.59949,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2004-Q3",10.68291,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2004-Q4",10.91994,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q1",10.9273,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q2",10.67894,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q3",10.47604,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q4",11.88818,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q1",11.31572,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q2",12.2537,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q3",12.56365,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q4",11.94082,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q1",12.95922,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q2",12.95458,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q3",12.56379,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q4",11.71986,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q1",11.73295,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q2",12.37349,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q3",13.04407,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q4",13.98432,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q1",15.29072,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q2",16.15663,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q3",16.65834,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q4",16.39856,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q1",16.83929,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q2",17.27641,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q3",17.59375,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q4",18.69717,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q1",18.09999,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q2",18.48661,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q3",18.84157,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q4",18.70904,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q1",18.44246,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q2",18.13184,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q3",18.12416,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q4",18.14004,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q1",18.39414,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q2",18.61291,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q3",18.33694,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q4",17.15365,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q1",16.3445,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q2",14.34591,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q3",14.06908,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q4",14.39942,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q1",13.48235,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q2",13.50472,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q3",12.67438,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q4",12.03632,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q1",12.22954,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q2",11.63614,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q3",10.63217,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q4",9.836606,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q1",10.59138,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q2",10.66835,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q3",10.42964,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q4",10.75543,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2018-Q1",10.94229,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2018-Q2",10.28759,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2018-Q3",9.994986,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2018-Q4",9.837853,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2019-Q1",8.476777,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1955-Q1",10.03333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1955-Q2",9.5,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1955-Q3",9.4,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1955-Q4",8.4,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1956-Q1",8.233334,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1956-Q2",9.066667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1956-Q3",8.2,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1956-Q4",8.8,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1957-Q1",8.766666,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1957-Q2",9.333333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1957-Q3",9.333333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1957-Q4",11.46667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1958-Q1",13.86667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1958-Q2",15.2,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1958-Q3",15.43333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1958-Q4",13.43333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1959-Q1",11.96667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1959-Q2",10.3,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1959-Q3",11.46667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1959-Q4",11.73333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1960-Q1",10.96667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1960-Q2",10.96667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1960-Q3",11.5,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1960-Q4",12.66667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1961-Q1",13.6,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1961-Q2",13.96667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1961-Q3",13.03333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1961-Q4",12.53333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1962-Q1",11.53333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1962-Q2",10.96667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1962-Q3",11.13333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1962-Q4",11.2,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1963-Q1",12.16667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1963-Q2",12.33333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1963-Q3",12.2,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1963-Q4",11.66667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1964-Q1",11.73333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1964-Q2",11.23333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1964-Q3",10.93333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1964-Q4",10.63333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1965-Q1",10.06667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1965-Q2",10.06667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1965-Q3",9.233334,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1965-Q4",8.666667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1966-Q1",7.8,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1966-Q2",7.8,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1966-Q3",7.333333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1966-Q4",7.666667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1967-Q1",7.233333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1967-Q2",8,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1967-Q3",8,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1967-Q4",8.266666,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1968-Q1",7.933333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1968-Q2",7.9,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1968-Q3",7.666667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1968-Q4",7.5,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1969-Q1",7.6,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1969-Q2",7.433333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1969-Q3",8.033334,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1969-Q4",7.966667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1970-Q1",9.066667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1970-Q2",10.8,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1970-Q3",11.8,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1970-Q4",12.9,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1971-Q1",12.7,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1971-Q2",12.9,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1971-Q3",12.86667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1971-Q4",12.86667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1972-Q1",13.16667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1972-Q2",11.83333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1972-Q3",11.46667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1972-Q4",11.36667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1973-Q1",9.933333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1973-Q2",10.16667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1973-Q3",9.8,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1973-Q4",9.8,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1974-Q1",10.43333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1974-Q2",10.76667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1974-Q3",11.66667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1974-Q4",13.2,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1975-Q1",15.86667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1975-Q2",17.33333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1975-Q3",17.06667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1975-Q4",16.06667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1976-Q1",14.93333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1976-Q2",14.8,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1976-Q3",14.46667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1976-Q4",15.03333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1977-Q1",14,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1977-Q2",13.56667,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1977-Q3",13.33333,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1977-Q4",12.2,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1978-Q1",12.6,
"USA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1978-Q2",11.3,
